Timestamp,Price_SMP,Buy_Rate_kWh,Sell_Rate_kWh,Solar_Gen,Consumption,SoC_kWh,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.06350954,0.007567,0.0,0.916,4.66955847368421,0.0,0.6278389,0.28816110000000006,0.0,0.009150489453447002,1
2012-06-30 01:00:00+00:00,0.0191019,0.062954318,0.0071119,0.0,0.916,4.339216757894737,0.0,0.62764926,0.28835074000000005,0.0,0.009076462090747662,1
2012-06-30 01:30:00+00:00,0.0182901,0.061963922,0.0063001,0.0,0.812,4.00841627368421,0.0,0.62852092,0.18347908000000002,0.0,0.00568454170087588,1
2012-06-30 02:00:00+00:00,0.01545495,0.058505039,0.00346495,0.0,0.802,4.00841627368421,0.0,0.0,0.802,0.0,0.023460520639,1
2012-06-30 02:30:00+00:00,0.0112791,0.053410502,-0.0007109,0.0,0.9,4.00841627368421,0.0,0.0,0.9,0.0,0.0240347259,1
2012-06-30 03:00:00+00:00,0.0105534,0.052525148,-0.0014366,0.0,0.982,4.72091627368421,1.5,0.0,2.482,0.0,0.06518370866800001,1
2012-06-30 03:30:00+00:00,0.01114995,0.053252939,-0.00084005,0.0,1.022,5.433416273684211,1.5,0.0,2.5220000000000002,0.0,0.067151956079,1
2012-06-30 04:00:00+00:00,0.01064565,0.051564093,-0.00134435,0.0,0.998,6.145916273684211,1.5,0.0,2.498,0.0,0.064403552157,1
2012-06-30 04:30:00+00:00,0.0095325,0.05020605,-0.0024575,0.0,1.052,6.858416273684211,1.5,0.0,2.552,0.0,0.0640629198,1
2012-06-30 05:00:00+00:00,0.0081918,0.051998596,-0.0037982,0.0,1.096,7.570916273684212,1.5,0.0,2.596,0.0,0.067494177608,1
2012-06-30 05:30:00+00:00,0.0119925,0.05663545,2.5e-06,0.0,1.108,7.999999999684212,0.90333416,0.0,2.01133416,0.0,0.056956407625986,1
2012-06-30 06:00:00+00:00,0.01367145,0.058683769,0.00168145,0.0,1.102,7.999999999684212,0.0,0.0,1.102,0.0,0.032334756719,1
2012-06-30 06:30:00+00:00,0.01389285,0.058953877,0.00190285,0.0,1.44,7.999999999684212,0.0,0.0,1.44,0.0,0.04244679144,1
2012-06-30 07:00:00+00:00,0.0148953,0.060176866,0.0029053,0.0,0.864,7.999999999684212,0.0,0.0,0.864,0.0,0.025996406112,1
2012-06-30 07:30:00+00:00,0.0171954,0.062982988,0.0052054,0.0,0.914,7.999999999684212,0.0,0.0,0.914,0.0,0.028783225516000002,1
2012-06-30 08:00:00+00:00,0.018204,0.06421348,0.006214,0.0,0.808,7.999999999684212,0.0,0.0,0.808,0.0,0.025942245920000002,1
2012-06-30 08:30:00+00:00,0.0197415,0.06608923,0.0077515,0.0,0.09,7.999999999684212,0.0,0.0,0.09,0.0,0.00297401535,1
2012-06-30 09:00:00+00:00,0.0208485,0.06743977,0.0088585,0.164,0.276,7.999999999684212,0.0,0.0,0.11200000000000002,0.0,0.0037766271200000002,1
2012-06-30 09:30:00+00:00,0.0212544,0.067934968,0.0092644,0.496,0.284,7.8066592417894745,0.0,0.36734744,0.0,0.57934744,-0.0026836532115680004,1
2012-06-30 10:00:00+00:00,0.0207747,0.067349734,0.0087847,0.55,0.268,7.8066592417894745,0.0,0.0,0.0,0.28200000000000003,-0.0012386427,1
2012-06-30 10:30:00+00:00,0.0196431,0.065969182,0.0076531,0.596,0.266,7.8066592417894745,0.0,0.0,0.0,0.32999999999999996,-0.0012627615,1
2012-06-30 11:00:00+00:00,0.0194463,0.065729086,0.0074563,0.626,0.282,7.8066592417894745,0.0,0.0,0.0,0.34400000000000003,-0.0012824836,1
2012-06-30 11:30:00+00:00,0.02021505,0.066666961,0.00822505,0.644,0.27,7.8066592417894745,0.0,0.0,0.0,0.374,-0.0015380843499999998,1
2012-06-30 12:00:00+00:00,0.0196677,0.062570994,0.0076777,0.646,0.39,7.8066592417894745,0.0,0.0,0.0,0.256,-0.0009827456,1
2012-06-30 12:30:00+00:00,0.0190404,0.061805688,0.0070504,0.632,0.152,7.8066592417894745,0.0,0.0,0.0,0.48,-0.001692096,1
2012-06-30 13:00:00+00:00,0.0184746,0.061115412,0.0064846,0.344,0.432,8.0,0.40703318,0.0,0.49503317999999996,0.0,0.015127078374685079,1
2012-06-30 13:30:00+00:00,0.01866525,0.061348005,0.00667525,0.048,0.164,8.0,0.0,0.0,0.116,0.0,0.00355818429,1
2012-06-30 14:00:00+00:00,0.0198645,0.06623929,0.0078745,0.08,0.096,8.0,0.0,0.0,0.016,0.0,0.0005299143200000001,1
2012-06-30 14:30:00+00:00,0.0195201,0.065819122,0.0075301,0.16,0.076,8.0,0.0,0.0,0.0,0.084,-0.0003162642,1
2012-06-30 15:00:00+00:00,0.0200367,0.066449374,0.0080467,0.098,0.278,8.0,0.0,0.0,0.18000000000000002,0.0,0.005980443660000001,1
2012-06-30 15:30:00+00:00,0.0200121,0.066419362,0.0080221,0.05,0.504,8.0,0.0,0.0,0.454,0.0,0.015077195174,1
2012-06-30 16:00:00+00:00,0.0202212,0.066674464,0.0082312,0.028,1.142,8.0,0.0,0.0,1.1139999999999999,0.0,0.037137676448,1
2012-06-30 16:30:00+00:00,0.02293335,0.069983287,0.01094335,0.016,1.024,8.0,0.0,0.0,1.008,0.0,0.035271576648,1
2012-06-30 17:00:00+00:00,0.02726295,0.075265399,0.01527295,0.0,1.046,8.0,0.0,0.0,1.046,0.0,0.039363803677,1
2012-06-30 17:30:00+00:00,0.02936625,0.077831425,0.01737625,0.0,1.232,7.584078810526316,0.0,0.79025026,0.44174974,0.0,0.017191005878789748,1
2012-06-30 18:00:00+00:00,0.0328164,0.078612408,0.0208264,0.0,0.906,7.1451226000000005,0.0,0.8340168,0.07198320000000002,0.0,0.0028293863437728007,1
2012-06-30 18:30:00+00:00,0.0324105,0.07811721,0.0204205,0.0,0.672,6.689476684210526,0.0,0.86572724,0.0,0.19372723999999997,-0.00197800355221,1
2012-06-30 19:00:00+00:00,0.0291879,0.074185638,0.0171979,0.0,2.074,6.689476684210526,0.0,0.0,2.074,0.0,0.076930506606,1
2012-06-30 19:30:00+00:00,0.0254979,0.069683838,0.0135079,0.0,1.354,7.287500002710527,1.25899646,0.0,2.61299646,0.0,0.09104181100660674,1
2012-06-30 20:00:00+00:00,0.0254241,0.070667402,0.0134341,0.0,1.898,7.287500002710527,0.0,0.0,1.898,0.0,0.067063364498,1
2012-06-30 20:30:00+00:00,0.0259284,0.071282648,0.0139384,0.0,1.826,7.287500002710527,0.0,0.0,1.826,0.0,0.065081057624,1
2012-06-30 21:00:00+00:00,0.0259284,0.071282648,0.0139384,0.0,1.624,7.287500002710527,0.0,0.0,1.624,0.0,0.05788151017600001,1
2012-06-30 21:30:00+00:00,0.02373285,0.068604077,0.01174285,0.0,1.934,8.0,1.5,0.0,3.434,0.0,0.117793200209,1
2012-06-30 22:00:00+00:00,0.0270354,0.072633188,0.0150454,0.0,0.864,8.0,0.0,0.0,0.864,0.0,0.031377537216,1
2012-06-30 22:30:00+00:00,0.0303318,0.076654796,0.0183418,0.0,0.882,8.0,0.0,0.0,0.882,0.0,0.033804765036,1
2012-06-30 23:00:00+00:00,0.02718915,0.072820763,0.01519915,0.0,0.804,8.0,0.0,0.0,0.804,0.0,0.029273946726000002,1
2012-06-30 23:30:00+00:00,0.02936625,0.075476825,0.01737625,0.0,0.816,8.0,0.0,0.0,0.816,0.0,0.030794544599999998,1
2012-07-01 00:00:00+00:00,0.03199845,0.078688109,0.02000845,0.0,0.772,8.0,0.0,0.0,0.772,0.0,0.030373610074000003,1
2012-07-01 00:30:00+00:00,0.0350796,0.082447112,0.0230896,0.0,0.882,7.669742715789473,0.0,0.62748884,0.25451115999999996,0.0,0.010491855056884958,1
2012-07-01 01:00:00+00:00,0.03301935,0.079933607,0.02102935,0.0,1.004,7.340004189473683,0.0,0.6265032,0.37749679999999997,0.0,0.0150873404274788,1
2012-07-01 01:30:00+00:00,0.0319431,0.078620582,0.0199531,0.0,1.03,7.340004189473683,0.0,0.0,1.03,0.0,0.04048959973,1
2012-07-01 02:00:00+00:00,0.03205995,0.078763139,0.02006995,0.0,1.15,7.287499999999999,0.0,0.09975796,1.0502420399999999,0.0,0.041360179890081776,1
2012-07-01 02:30:00+00:00,0.0291756,0.075244232,0.0171856,0.0,0.998,7.287499999999999,0.0,0.0,0.998,0.0,0.037546871768,1
2012-07-01 03:00:00+00:00,0.02827155,0.074141291,0.01628155,0.0,0.946,7.287499999999999,0.0,0.0,0.946,0.0,0.035068830642999996,1
2012-07-01 03:30:00+00:00,0.02577465,0.071095073,0.01378465,0.0,0.904,7.287499999999999,0.0,0.0,0.904,0.0,0.032134972995999996,1
2012-07-01 04:00:00+00:00,0.0211683,0.064401726,0.0091783,0.0,0.922,7.999999999999998,1.5,0.0,2.422,0.0,0.07799049018600002,1
2012-07-01 04:30:00+00:00,0.02878815,0.073697943,0.01679815,0.0,0.822,7.999999999999998,0.0,0.0,0.822,0.0,0.030289854573,1
2012-07-01 05:00:00+00:00,0.03078075,0.079557115,0.01879075,0.0,1.036,7.999999999999998,0.0,0.0,1.036,0.0,0.04121058557,1
2012-07-01 05:30:00+00:00,0.03236745,0.081492889,0.02037745,0.0,0.904,7.999999999999998,0.0,0.0,0.904,0.0,0.036834785828000004,1
2012-07-01 06:00:00+00:00,0.03164175,0.080607535,0.01965175,0.0,0.81,7.999999999999998,0.0,0.0,0.81,0.0,0.032646051675,1
2012-07-01 06:30:00+00:00,0.0311559,0.080014798,0.0191659,0.0,1.256,7.999999999999998,0.0,0.0,1.256,0.0,0.050249293144,1
2012-07-01 07:00:00+00:00,0.03225675,0.081357835,0.02026675,0.0,1.062,7.999999999999998,0.0,0.0,1.062,0.0,0.043201010385,1
2012-07-01 07:30:00+00:00,0.0322875,0.08139535,0.0202975,0.0,1.654,7.999999999999998,0.0,0.0,1.654,0.0,0.06731395445,1
2012-07-01 08:00:00+00:00,0.0338496,0.083301112,0.0218596,0.0,1.202,7.999999999999998,0.0,0.0,1.202,0.0,0.050063968311999996,1
2012-07-01 08:30:00+00:00,0.033948,0.08342116,0.021958,0.026,1.014,7.999999999999998,0.0,0.0,0.988,0.0,0.04121005304,1
